country_code,channel,age,aadhar_gender,occupation,pincode,annual_income,marital_status,networth,source_of_funds,txn_amount_tot,user_count
AE,ECOM/POS,22,M,Student,411033,299999,Unmarried,500000,Other,325585.57,1
AE,ECOM/POS,22,M,Student,411057,49999,Married,500000,Inheritance,17422.43,1
AE,ECOM/POS,22,M,Student,413003,49999,Unmarried,1500000,Other,474.55,1
AE,ECOM/POS,22,M,Student,413401,49999,Married,500000,Saving,2979.07,1
AE,ECOM/POS,22,M,Student,440018,299999,Unmarried,500000,Saving,69320.48,1
AE,ECOM/POS,22,M,Student,457001,49999,Unmarried,3000000,Saving,1017.46,1
AE,ECOM/POS,22,M,Student,473331,49999,Married,500000,Other,2392.04,1
AE,ECOM/POS,22,M,Student,474009,499999,Unmarried,500000,Business Proceeds,4067.31,1
AE,ECOM/POS,22,M,Student,500026,499999,Unmarried,5000000,Saving,270.57,1
AE,ECOM/POS,22,M,Student,502103,299999,Unmarried,5000000,Saving,4984.51999999999,1
AE,ECOM/POS,22,M,Student,518002,49999,Unmarried,500000,Saving,27097.89,1
AE,ECOM/POS,22,M,Student,522001,499999,Unmarried,10000000,Other,38853.67,1
AE,ECOM/POS,22,M,Student,560064,499999,Unmarried,3000000,Inheritance,147980.37,1
AE,ECOM/POS,22,M,Student,570004,49999,Married,500000,Other,51717.46,1
AE,ECOM/POS,22,M,Student,570012,299999,Unmarried,500000,Other,4166.84999999999,1
AE,ECOM/POS,22,M,Student,576104,49999,Unmarried,500000,Other,5767.53,1
AE,ECOM/POS,22,M,Student,625007,299999,Unmarried,500000,Saving,142519.66,1
AE,ECOM/POS,22,M,Student,638501,299999,Unmarried,1500000,Other,442.81,1
AE,ECOM/POS,22,M,Student,641030,499999,Unmarried,3000000,Saving,2165.56,1
AE,ECOM/POS,22,M,Student,641032,999999,Unmarried,3000000,Saving,110638.58,1
AE,ECOM/POS,22,M,Student,673309,299999,Married,10000000,Saving,941.87,1
AE,ECOM/POS,22,M,Student,673571,49999,Unmarried,500000,Other,81264.67,1
AE,ECOM/POS,22,M,Student,676102,49999,Married,500000,Other,1240.26,1
AE,ECOM/POS,22,M,Student,679321,49999,Married,500000,Saving,92715.8499999999,1
AE,ECOM/POS,22,M,Student,685608,49999,Unmarried,500000,Other,17543.32,1
AE,ECOM/POS,22,M,Student,700046,49999,Unmarried,500000,Saving,35248.6099999999,1
AE,ECOM/POS,22,M,Student,721302,49999,Unmarried,500000,Saving,2873.6,1
AE,ECOM/POS,22,M,Student,741101,499999,Unmarried,3000000,Saving,819.05,1
AE,ECOM/POS,22,M,Student,741159,299999,Unmarried,3000000,Saving,22.62,1
AE,ECOM/POS,22,M,Student,824231,299999,Unmarried,500000,Saving,122552.829999999,1
AE,ECOM/POS,22,M,Used Car Sales,673572,499999,Unmarried,3000000,Business Proceeds,1772.27,1
AE,ECOM/POS,23,F,Housewife,110025,299999,Married,500000,Saving,40487.2,1
AE,ECOM/POS,23,F,Salaried,140603,499999,Unmarried,500000,Saving,17197.61,1
AE,ECOM/POS,23,F,Salaried,250001,499999,Unmarried,500000,Salary,2425.08,1
AE,ECOM/POS,23,F,Salaried,400028,999999,Unmarried,5000000,Salary,451.23,1
AE,ECOM/POS,23,F,Salaried,411037,4999999,Unmarried,1500000,Salary,203.23,1
AE,ECOM/POS,23,F,Salaried,440025,499999,Unmarried,500000,Salary,20039.85,1
AE,ECOM/POS,23,F,Salaried,500094,499999,Unmarried,3000000,Salary,237202.229999999,1
AE,ECOM/POS,23,F,Salaried,560037,4999999,Unmarried,3000000,Salary,215413.389999999,1
AE,ECOM/POS,23,F,Salaried,562123,999999,Unmarried,1500000,Salary,117291.54,1
AE,ECOM/POS,23,F,Salaried,562149,4999999,Unmarried,500000,Salary,16176.93,1
AE,ECOM/POS,23,F,Salaried,800014,4999999,Unmarried,3000000,Salary,142490.529999999,1
AE,ECOM/POS,23,F,Self Employed Non-Professional,400074,999999,Unmarried,3000000,Salary,6922.17,1
AE,ECOM/POS,23,F,Self Employed Professional,400022,999999,Married,10000000,Business Proceeds,236867.54,1
AE,ECOM/POS,23,F,Self Employed Professional,441001,499999,Married,10000000,Inheritance,275812.02,1
AE,ECOM/POS,23,F,Self Employed Professional,560037,4999999,Married,10000000,Salary,3432.43,1
AE,ECOM/POS,23,F,Student,110023,4999999,Unmarried,3000000,Salary,1779.04,1
AE,ECOM/POS,23,F,Student,110092,49999,Unmarried,500000,Saving,3824.44,1
AE,ECOM/POS,23,F,Student,122101,49999,Unmarried,500000,Saving,50484.6799999999,1
AE,ECOM/POS,23,F,Student,201304,49999,Unmarried,500000,Inheritance,1056.49,1
AE,ECOM/POS,23,F,Student,244713,999999,Unmarried,3000000,Other,2486.73,1
AE,ECOM/POS,23,F,Student,248001,49999,Unmarried,500000,Other,113.05,1
AE,ECOM/POS,23,F,Student,263152,49999,Unmarried,500000,Other,2703.84,1
AE,ECOM/POS,23,F,Student,311001,299999,Unmarried,500000,Saving,153644.15,1
AE,ECOM/POS,23,F,Student,364001,499999,Unmarried,500000,Business Proceeds,21692.26,1
AE,ECOM/POS,23,F,Student,380051,999999,Unmarried,1500000,Saving,953.72,1
AE,ECOM/POS,23,F,Student,400077,499999,Unmarried,3000000,Investments,91035.17,1
AE,ECOM/POS,23,F,Student,401209,299999,Unmarried,500000,Saving,78916.6,1
AE,ECOM/POS,23,F,Student,444606,49999,Unmarried,500000,Other,2575.24,1
AE,ECOM/POS,23,F,Student,500016,49999,Married,500000,Other,223200.73,1
AE,ECOM/POS,23,F,Student,560029,49999,Unmarried,500000,Saving,3239.06,1
AE,ECOM/POS,23,F,Student,560090,49999,Unmarried,500000,Saving,2890.77,1
AE,ECOM/POS,23,F,Student,673570,4999999,Unmarried,3000000,Other,2405.52,1
AE,ECOM/POS,23,F,Student,682016,49999,Unmarried,1500000,Other,1174.4,1
AE,ECOM/POS,23,F,Student,685602,299999,Unmarried,500000,Inheritance,58393.07,1
AE,ECOM/POS,23,M,Agriculturist,125033,499999,Married,500000,Saving,660.41,1
AE,ECOM/POS,23,M,Housewife,250001,499999,Unmarried,1500000,Saving,57084.6199999999,1
AE,ECOM/POS,23,M,Salaried,110096,499999,Married,1500000,Salary,6949.80999999999,1
AE,ECOM/POS,23,M,Salaried,134003,999999,Unmarried,1500000,Salary,97674.32,1
AE,ECOM/POS,23,M,Salaried,380007,999999,Unmarried,500000,Salary,217980.849999999,1
AE,ECOM/POS,23,M,Salaried,380013,999999,Unmarried,1500000,Salary,33449.35,1
AE,ECOM/POS,23,M,Salaried,400014,149999,Married,500000,Salary,23921.6799999999,1
AE,ECOM/POS,23,M,Salaried,400076,4999999,Unmarried,500000,Salary,8003.04,1
AE,ECOM/POS,23,M,Salaried,400088,499999,Unmarried,500000,Salary,12452.72,1
AE,ECOM/POS,23,M,Salaried,400701,49999,Unmarried,500000,Salary,138059.61,1
AE,ECOM/POS,23,M,Salaried,403707,499999,Married,1500000,Salary,6558.53,1
AE,ECOM/POS,23,M,Salaried,411051,4999999,Unmarried,10000000,Salary,398842.64,1
AE,ECOM/POS,23,M,Salaried,414001,999999,Unmarried,3000000,Salary,892.02,1
AE,ECOM/POS,23,M,Salaried,414003,499999,Unmarried,1500000,Salary,15949.01,1
AE,ECOM/POS,23,M,Salaried,473331,4999999,Unmarried,3000000,Salary,9321.51999999999,1
AE,ECOM/POS,23,M,Salaried,474002,999999,Unmarried,500000,Salary,2340.19,1
AE,ECOM/POS,23,M,Salaried,500026,999999,Married,3000000,Salary,2080.22,1
AE,ECOM/POS,23,M,Salaried,560097,999999,Unmarried,3000000,Salary,25265.89,1
AE,ECOM/POS,23,M,Salaried,560103,4999999,Unmarried,1500000,Salary,6731.82,1
AE,ECOM/POS,23,M,Salaried,585102,499999,Unmarried,500000,Salary,20140.82,1
AE,ECOM/POS,23,M,Salaried,638402,499999,Married,1500000,Salary,40525.86,1
AE,ECOM/POS,23,M,Salaried,673571,999999,Unmarried,1500000,Saving,90.88,1
AE,ECOM/POS,23,M,Salaried,680543,999999,Married,3000000,Salary,249.399999999999,1
AE,ECOM/POS,23,M,Salaried,751030,499999,Unmarried,40000000,Saving,99081.93,1
AE,ECOM/POS,23,M,Salaried,841406,499999,Unmarried,10000000,Salary,64810.7,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,126102,499999,Married,500000,Business Proceeds,248.89,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,131301,5000000,Unmarried,250000000,Business Proceeds,120212.15,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,226003,299999,Unmarried,10000000,Investments,22635.53,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,302005,999999,Unmarried,5000000,Business Proceeds,550047.87,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,380004,4999999,Unmarried,3000000,Investments,392128.639999999,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,392001,299999,Unmarried,1500000,Business Proceeds,42578.36,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,395009,999999,Unmarried,1500000,Business Proceeds,3598.67,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,600040,299999,Unmarried,10000000,Business Proceeds,38984.8899999999,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,673573,999999,Unmarried,500000,Investments,34.01,1
AE,ECOM/POS,23,M,Self Employed Non-Professional,673574,499999,Married,5000000,Investments,3917.6,1
AE,ECOM/POS,23,M,Self Employed Professional,126102,999999,Unmarried,3000000,Business Proceeds,14581.56,1
AE,ECOM/POS,23,M,Self Employed Professional,126113,999999,Unmarried,3000000,Other,10043.12,1
AE,ECOM/POS,23,M,Self Employed Professional,244241,999999,Married,1500000,Business Proceeds,11641.72,1
AE,ECOM/POS,23,M,Self Employed Professional,248198,499999,Unmarried,1500000,Professional Fee,1637.85,1
AE,ECOM/POS,23,M,Self Employed Professional,334001,4999999,Unmarried,5000000,Professional Fee,21273.87,1
AE,ECOM/POS,23,M,Self Employed Professional,360575,499999,Unmarried,1500000,Business Proceeds,1064.95999999999,1
AE,ECOM/POS,23,M,Self Employed Professional,383001,299999,Unmarried,1500000,Professional Fee,24475.29,1
AE,ECOM/POS,23,M,Self Employed Professional,387002,4999999,Unmarried,1500000,Other,70378.35,1
AE,ECOM/POS,23,M,Self Employed Professional,394101,499999,Unmarried,1500000,Business Proceeds,4095.41,1
AE,ECOM/POS,23,M,Self Employed Professional,394101,4999999,Unmarried,5000000,Business Proceeds,2860.06,1
AE,ECOM/POS,23,M,Self Employed Professional,394190,299999,Unmarried,1500000,Business Proceeds,2371.38,1
AE,ECOM/POS,23,M,Self Employed Professional,394601,299999,Unmarried,1500000,Business Proceeds,13707.4499999999,1
AE,ECOM/POS,23,M,Self Employed Professional,395004,299999,Married,500000,Other,30271.19,1
AE,ECOM/POS,23,M,Self Employed Professional,395010,999999,Married,3000000,Business Proceeds,1129.78,1
AE,ECOM/POS,23,M,Self Employed Professional,400064,999999,Married,1500000,Professional Fee,8701.46,1
AE,ECOM/POS,23,M,Self Employed Professional,411009,499999,Unmarried,10000000,Business Proceeds,5819.08,1
AE,ECOM/POS,23,M,Self Employed Professional,421005,999999,Married,1500000,Other,49493.46,1
AE,ECOM/POS,23,M,Self Employed Professional,423601,4999999,Unmarried,10000000,Sale Of Property,3068.83,1
AE,ECOM/POS,23,M,Self Employed Professional,452009,149999,Married,500000,Business Proceeds,522.82,1
AE,ECOM/POS,23,M,Self Employed Professional,462026,4999999,Unmarried,3000000,Salary,138595.919999999,1
AE,ECOM/POS,23,M,Self Employed Professional,508206,999999,Married,10000000,Business Proceeds,3431.85,1
AE,ECOM/POS,23,M,Self Employed Professional,508206,4999999,Unmarried,20000000,Business Proceeds,4911.97,1
AE,ECOM/POS,23,M,Self Employed Professional,516217,499999,Unmarried,3000000,Investments,441778.74,1
AE,ECOM/POS,23,M,Self Employed Professional,533107,499999,Unmarried,1500000,Professional Fee,568098.98,1
AE,ECOM/POS,23,M,Self Employed Professional,560016,4999999,Unmarried,500000,Business Proceeds,5304.34,1
AE,ECOM/POS,23,M,Self Employed Professional,560064,999999,Unmarried,20000000,Business Proceeds,6223.25999999999,1
AE,ECOM/POS,23,M,Self Employed Professional,560068,999999,Married,1500000,Saving,85879.28,1
AE,ECOM/POS,23,M,Self Employed Professional,571234,499999,Unmarried,1500000,Business Proceeds,52611.3199999999,1
AE,ECOM/POS,23,M,Self Employed Professional,600044,49999,Married,500000,Salary,59303.74,1
AE,ECOM/POS,23,M,Self Employed Professional,670646,149999,Married,3000000,Other,295.7,1
AE,ECOM/POS,23,M,Self Employed Professional,673505,999999,Unmarried,3000000,Investments,1775.06,1
AE,ECOM/POS,23,M,Self Employed Professional,673586,499999,Unmarried,3000000,Business Proceeds,1523,1
AE,ECOM/POS,23,M,Self Employed Professional,682036,299999,Married,500000,Saving,1086.31,1
AE,ECOM/POS,23,M,Self Employed Professional,759122,999999,Married,3000000,Business Proceeds,5601.26,1
AE,ECOM/POS,23,M,Self Employed Professional,841226,999999,Unmarried,5000000,Investments,320796.77,1
AE,ECOM/POS,23,M,Student,110016,299999,Unmarried,3000000,Salary,391775.549999999,1
AE,ECOM/POS,23,M,Student,110019,49999,Unmarried,500000,Other,1158.94,1
AE,ECOM/POS,23,M,Student,110040,499999,Unmarried,1500000,Investments,11783.77,1
AE,ECOM/POS,23,M,Student,110078,49999,Unmarried,3000000,Saving,18888.86,1
AE,ECOM/POS,23,M,Student,121001,49999,Unmarried,500000,Other,432.06,1
AE,ECOM/POS,23,M,Student,121004,49999,Unmarried,500000,Inheritance,90381.78,1
AE,ECOM/POS,23,M,Student,121106,299999,Unmarried,500000,Investments,2512.41,1
AE,ECOM/POS,23,M,Student,131029,299999,Unmarried,500000,Saving,1833.13,1
AE,ECOM/POS,23,M,Student,141001,499999,Married,1500000,Saving,1668.38999999999,1
AE,ECOM/POS,23,M,Student,201001,299999,Unmarried,1500000,Salary,4058.89,1
AE,ECOM/POS,23,M,Student,201005,49999,Unmarried,500000,Other,5232.33,1
AE,ECOM/POS,23,M,Student,201014,299999,Unmarried,500000,Inheritance,1033.44,1
AE,ECOM/POS,23,M,Student,202001,49999,Married,500000,Saving,3231.88,1
AE,ECOM/POS,23,M,Student,208021,49999,Unmarried,500000,Saving,971.24,1
AE,ECOM/POS,23,M,Student,221404,499999,Unmarried,500000,Saving,464884.679999999,1
AE,ECOM/POS,23,M,Student,246763,499999,Unmarried,1500000,Inheritance,409.43,1
AE,ECOM/POS,23,M,Student,250001,299999,Unmarried,1500000,Inheritance,115396.309999999,1
AE,ECOM/POS,23,M,Student,250002,999999,Unmarried,3000000,Inheritance,406.52,1
AE,ECOM/POS,23,M,Student,250004,149999,Unmarried,500000,Investments,85000.76,1
AE,ECOM/POS,23,M,Student,273014,299999,Unmarried,1500000,Saving,10128.91,1
AE,ECOM/POS,23,M,Student,301001,49999,Unmarried,500000,Saving,1421.63,1
AE,ECOM/POS,23,M,Student,305404,299999,Unmarried,500000,Business Proceeds,321755.459999999,1
AE,ECOM/POS,23,M,Student,332712,499999,Unmarried,5000000,Other,1252.49,1
AE,ECOM/POS,23,M,Student,380061,149999,Unmarried,500000,Other,18687.59,1
AE,ECOM/POS,23,M,Student,382006,4999999,Unmarried,10000000,Saving,4204.25,1
AE,ECOM/POS,23,M,Student,382421,299999,Unmarried,500000,Salary,2013.29,1
AE,ECOM/POS,23,M,Student,400056,4999999,Unmarried,10000000,Other,5878.64,1
AE,ECOM/POS,23,M,Student,400059,49999,Unmarried,500000,Saving,1197.57,1
AE,ECOM/POS,23,M,Student,410206,499999,Unmarried,1500000,Other,68.29,1
AE,ECOM/POS,23,M,Student,411017,49999,Unmarried,500000,Other,12451.41,1
AE,ECOM/POS,23,M,Student,411057,299999,Married,1500000,Other,124.07,1
AE,ECOM/POS,23,M,Student,415106,299999,Unmarried,1500000,Other,71384.52,1
AE,ECOM/POS,23,M,Student,415124,299999,Unmarried,1500000,Saving,2360.13,1
AE,ECOM/POS,23,M,Student,431003,299999,Married,1500000,Saving,23407.48,1
AE,ECOM/POS,23,M,Student,451551,999999,Unmarried,3000000,Saving,566.53,1
AE,ECOM/POS,23,M,Student,500004,49999,Married,500000,Saving,2003.06,1
AE,ECOM/POS,23,M,Student,500028,499999,Unmarried,5000000,Saving,4554.63,1
AE,ECOM/POS,23,M,Student,500043,49999,Unmarried,500000,Saving,9998.84,1
AE,ECOM/POS,23,M,Student,500059,49999,Unmarried,500000,Other,1985.42,1
AE,ECOM/POS,23,M,Student,500072,499999,Married,10000000,Investments,1137.86,1
AE,ECOM/POS,23,M,Student,501203,49999,Unmarried,500000,Other,32711.0899999999,1
AE,ECOM/POS,23,M,Student,520015,49999,Unmarried,500000,Other,48609.4599999999,1
AE,ECOM/POS,23,M,Student,521212,299999,Unmarried,1500000,Other,7293.8,1
AE,ECOM/POS,23,M,Student,560011,49999,Unmarried,500000,Saving,61119.6499999999,1
AE,ECOM/POS,23,M,Student,560025,499999,Unmarried,1500000,Other,8026.13999999999,1
AE,ECOM/POS,23,M,Student,560056,49999,Unmarried,5000000,Other,97162.65,1
AE,ECOM/POS,23,M,Student,560097,49999,Unmarried,500000,Saving,30800.9399999999,1
AE,ECOM/POS,23,M,Student,560100,49999,Unmarried,500000,Saving,4815.62,1
AE,ECOM/POS,23,M,Student,560100,4999999,Unmarried,5000000,Inheritance,14937.5,1
AE,ECOM/POS,23,M,Student,560102,49999,Unmarried,500000,Other,3238.87,1
AE,ECOM/POS,23,M,Student,576104,49999,Unmarried,500000,Saving,4320.48,1
AE,ECOM/POS,23,M,Student,576104,299999,Unmarried,500000,Saving,78756.15,1
AE,ECOM/POS,23,M,Student,602024,49999,Unmarried,500000,Other,409.62,1
AE,ECOM/POS,23,M,Student,632002,49999,Unmarried,500000,Saving,98405.12,1
AE,ECOM/POS,23,M,Student,641605,299999,Married,1500000,Saving,85891.7,1
AE,ECOM/POS,23,M,Student,673001,49999,Unmarried,500000,Saving,1659.59,1
AE,ECOM/POS,23,M,Student,673123,499999,Married,10000000,Investments,6557.54999999999,1
AE,ECOM/POS,23,M,Student,673314,999999,Married,3000000,Inheritance,2940.33,1
AE,ECOM/POS,23,M,Student,673633,299999,Married,1500000,Saving,70119.59,1
AE,ECOM/POS,23,M,Student,673645,499999,Unmarried,3000000,Saving,1099.23,1
AE,ECOM/POS,23,M,Student,676122,299999,Married,500000,Other,65152.96,1
AE,ECOM/POS,23,M,Student,676541,299999,Married,1500000,Other,977.02,1
AE,ECOM/POS,23,M,Student,682311,49999,Unmarried,1500000,Saving,565.78,1
AE,ECOM/POS,23,M,Student,683106,499999,Unmarried,1500000,Investments,27798.14,1
AE,ECOM/POS,23,M,Student,683546,499999,Unmarried,10000000,Salary,325.92,1
AE,ECOM/POS,23,M,Student,695009,499999,Unmarried,500000,Saving,454.43,1
AE,ECOM/POS,23,M,Student,742406,299999,Unmarried,1500000,Investments,2379.06,1
AE,ECOM/POS,23,M,Student,851101,149999,Unmarried,500000,Saving,967.18,1
AE,ECOM/POS,23,M,Travel Agency,322251,49999,Unmarried,500000,Saving,59598.33,1
AE,ECOM/POS,24,F,Financial Services /Invesment Serv/ Mutual Fund,575014,999999,Unmarried,3000000,Other,64210.84,1
AE,ECOM/POS,24,F,Housewife,500028,999999,Married,1500000,Saving,53321.41,1
AE,ECOM/POS,24,F,Housewife,508206,4999999,Married,5000000,Business Proceeds,73.88,1
AE,ECOM/POS,24,F,Salaried,110048,999999,Unmarried,500000,Salary,27701.01,1
AE,ECOM/POS,24,F,Salaried,110059,999999,Unmarried,1500000,Salary,212083.899999999,1
AE,ECOM/POS,24,F,Salaried,173025,299999,Unmarried,500000,Salary,12335.72,1
AE,ECOM/POS,24,F,Salaried,226012,999999,Married,1500000,Salary,1771.63999999999,1
AE,ECOM/POS,24,F,Salaried,276125,499999,Unmarried,3000000,Salary,14678.43,1
AE,ECOM/POS,24,F,Salaried,282010,499999,Unmarried,1500000,Salary,14574.84,1
AE,ECOM/POS,24,F,Salaried,342008,299999,Married,1500000,Salary,15801.08,1
AE,ECOM/POS,24,F,Salaried,411033,999999,Unmarried,3000000,Salary,72867.71,1
AE,ECOM/POS,24,F,Salaried,411036,499999,Unmarried,1500000,Salary,11775.2299999999,1
AE,ECOM/POS,24,F,Salaried,500036,499999,Unmarried,500000,Salary,4194.88,1
AE,ECOM/POS,24,F,Salaried,500060,4999999,Unmarried,3000000,Salary,322511.029999999,1
AE,ECOM/POS,24,F,Salaried,500084,999999,Unmarried,3000000,Salary,192065.58,1
AE,ECOM/POS,24,F,Salaried,560037,4999999,Unmarried,10000000,Salary,12516.25,1
AE,ECOM/POS,24,F,Salaried,560048,4999999,Unmarried,500000,Salary,6240.41,1
AE,ECOM/POS,24,F,Salaried,560051,5000000,Unmarried,5000000,Salary,17297.03,1
AE,ECOM/POS,24,F,Salaried,560068,299999,Unmarried,500000,Salary,9367.52,1
AE,ECOM/POS,24,F,Salaried,560078,49999,Unmarried,500000,Salary,22544.47,1
AE,ECOM/POS,24,F,Salaried,560079,4999999,Unmarried,1500000,Salary,15207.29,1
AE,ECOM/POS,24,F,Salaried,560103,4999999,Married,10000000,Salary,5012.55999999999,1
AE,ECOM/POS,24,F,Salaried,560103,4999999,Unmarried,500000,Salary,363.94,1
AE,ECOM/POS,24,F,Salaried,571235,299999,Married,1500000,Salary,1243.88,1
AE,ECOM/POS,24,F,Salaried,641006,499999,Unmarried,500000,Salary,55689.27,1
AE,ECOM/POS,24,F,Salaried,679323,499999,Married,1500000,Salary,1137454.14,1
AE,ECOM/POS,24,F,Self Employed Non-Professional,110085,299999,Unmarried,500000,Saving,46320.66,1
AE,ECOM/POS,24,F,Self Employed Non-Professional,508206,499999,Unmarried,5000000,Inheritance,875.06,1
AE,ECOM/POS,24,F,Self Employed Professional,110009,499999,Married,1500000,Business Proceeds,189989.479999999,1
AE,ECOM/POS,24,F,Self Employed Professional,110076,299999,Unmarried,1500000,Professional Fee,5635.78,1
AE,ECOM/POS,24,F,Self Employed Professional,500056,999999,Married,100000000,Inheritance,1364.78,1
AE,ECOM/POS,24,F,Self Employed Professional,673015,999999,Unmarried,3000000,Business Proceeds,6442.46,1
AE,ECOM/POS,24,F,Self Employed Professional,733129,299999,Married,500000,Business Proceeds,1413.82,1
AE,ECOM/POS,24,F,Student,110018,499999,Unmarried,500000,Salary,100708.07,1
AE,ECOM/POS,24,F,Student,110035,49999,Unmarried,1500000,Investments,2258.46,1
AE,ECOM/POS,24,F,Student,110040,49999,Unmarried,500000,Other,62457.61,1
AE,ECOM/POS,24,F,Student,201306,49999,Unmarried,500000,Salary,13061.31,1
AE,ECOM/POS,24,F,Student,403707,499999,Unmarried,5000000,Saving,94557.7399999999,1
AE,ECOM/POS,24,F,Student,411027,299999,Unmarried,500000,Saving,21726.1499999999,1
AE,ECOM/POS,24,F,Student,431601,49999,Unmarried,1500000,Saving,384.5,1
AE,ECOM/POS,24,F,Student,450331,999999,Unmarried,3000000,Saving,8963.41,1
AE,ECOM/POS,24,F,Student,560056,49999,Unmarried,1500000,Salary,45.24,1
AE,ECOM/POS,24,F,Student,560061,49999,Unmarried,500000,Saving,45.24,1
AE,ECOM/POS,24,F,Student,768025,999999,Unmarried,500000,Saving,4939.17,1
AE,ECOM/POS,24,M,Agriculturist,452012,999999,Married,3000000,Business Proceeds,10950.77,1
AE,ECOM/POS,24,M,Financial Services /Invesment Serv/ Mutual Fund,682027,149999,Unmarried,10000000,Business Proceeds,681.23,1
